"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"CU","2018-04-23","75.8","-1.4009","5.5512","Masahiro Tanaka",488771,547888,"null","ball",,,,,"7","null","R","L","R","NYY","MIN","B","null","null",0,0,2018,"0.3289","-0.7116","-0.6464","1.8545","null","null","534606.00",2,5,"Top","null","null",,,596142,,"180424_004445","0.9938","-110.2577","0.5348","2.4019","19.1567","-38.1094","3.7052","1.8550","null","null","null","74.2600","2292","5.1120",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.3856","null","null","null","null","null","null","null",37,"1","Curveball",4,0,0,4,0,4,0,4,"Strategic","Standard"
"SI","2018-04-23","90.4","-1.5607","5.3315","Masahiro Tanaka",534606,547888,"hit_by_pitch","hit_by_pitch",,,,,"11","Ryan LaMarre hit by pitch.  ","R","R","R","NYY","MIN","B","null","null",0,1,2018,"-1.4180","0.9019","-2.6267","3.3764","null","null","null",2,5,"Top","null","null",,,596142,,"180424_004344","0.3083","-131.4536","-0.7329","-16.0697","31.3616","-22.0966","3.2759","1.4274","null","null","null","89.1410","2016","5.8330",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"54.6654","null","null","0.70",1,0,0,"null",36,"2","Sinker",4,0,0,4,0,4,0,4,"Standard","Standard"
"FF","2018-04-23","91.1","-1.3084","5.4406","Masahiro Tanaka",534606,547888,"null","foul",,,,,"2","null","R","R","R","NYY","MIN","S","null","null",0,0,2018,"-0.5512","1.4995","0.2660","3.0335","null","null","null",2,5,"Top","null","null",,,596142,,"180424_004324","5.0512","-132.4613","-3.2193","-7.4629","29.9497","-14.5115","3.3463","1.4576","172","72.2","25.9105","89.8910","2128","5.7210",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"54.7774","null","null","null","null","null","null","null",36,"1","4-Seam Fastball",4,0,0,4,0,4,0,4,"Standard","Standard"
"SI","2018-04-23","89.7","-1.5317","5.3707","Masahiro Tanaka",596146,547888,"field_out","hit_into_play",,,,,"11","Max Kepler flies out to left fielder Brett Gardner.  ","R","L","R","NYY","MIN","X",7,"fly_ball",1,1,2018,"-1.4996","0.9687","-0.9573","2.6113","null","null","null",1,5,"Top","71.03","57.05",,,596142,,"180424_004247","4.4462","-130.2846","-2.7195","-17.5662","29.9833","-21.1368","3.2960","1.4073","359","98.9","22.5970","88.1470","2024","5.6360",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"54.8622","0.536","0.816","0.00",1,0,0,5,35,"3","Sinker",4,0,0,4,0,4,0,4,"Infield shift","Standard"
"SI","2018-04-23","91.0","-1.4386","5.3512","Masahiro Tanaka",596146,547888,"null","ball",,,,,"11","null","R","L","R","NYY","MIN","B","null","null",0,1,2018,"-1.3729","0.9668","-1.5839","2.6229","null","null","null",1,5,"Top","null","null",,,596142,,"180424_004222","2.5375","-132.4669","-2.9856","-16.5435","28.3015","-20.4980","3.4429","1.7644","null","null","null","90.6670","2001","6.0650",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"54.4329","null","null","null","null","null","null","null",35,"2","Sinker",4,0,0,4,0,4,0,4,"Infield shift","Standard"
"SL","2018-04-23","83.1","-1.6174","5.4513","Masahiro Tanaka",596146,547888,"null","foul",,,,,"4","null","R","L","R","NYY","MIN","S","null","null",0,0,2018,"0.4324","0.2848","-0.7279","2.1755","null","null","null",1,5,"Top","null","null",,,596142,,"180424_004147","1.1989","-120.8573","-1.5401","3.8652","24.2317","-29.4262","3.2960","1.4073","55","72.5","85.9196","81.7930","2397","5.5010",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"54.9975","null","null","null","null","null","null","null",35,"1","Slider",4,0,0,4,0,4,0,4,"Infield shift","Standard"
"FF","2018-04-23","91.3","-1.3556","5.3687","Masahiro Tanaka",500871,547888,"field_out","hit_into_play",,,,,"9","Eduardo Escobar flies out to left fielder Brett Gardner.  ","R","L","R","NYY","MIN","X",7,"fly_ball",1,1,2018,"-0.4786","1.3999","0.6276","1.8423","null","null","null",0,5,"Top","85.85","110.57",,,596142,,"180424_004105","5.9221","-132.6330","-5.8328","-6.8109","28.9711","-15.0148","3.1364","1.5007","null","89.2","39.2990","90.1370","2159","5.7170",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"54.7810","0.013","0.017","0.00",1,0,0,3,34,"3","4-Seam Fastball",4,0,0,4,0,4,0,4,"Infield shift","Standard"
"FS","2018-04-23","85.2","-1.4907","5.5102","Masahiro Tanaka",500871,547888,"null","swinging_strike",,,,,"13","null","R","L","R","NYY","MIN","S","null","null",1,0,2018,"-0.5950","0.0983","-0.2590","0.8673","null","null","null",0,5,"Top","null","null",,,596142,,"180424_004043","3.9696","-123.8722","-4.7364","-6.6942","23.3925","-30.5477","2.9742","1.2062","null","null","null","83.9180","1439","5.3700",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.1279","null","null","null","null","null","null","null",34,"2","Split Finger",4,0,0,4,0,4,0,4,"Infield shift","Standard"
"SL","2018-04-23","82.9","-1.6170","5.4262","Masahiro Tanaka",500871,547888,"null","ball",,,,,"13","null","R","L","R","NYY","MIN","B","null","null",0,0,2018,"1.2131","-0.2496","-1.0477","2.0766","null","null","null",0,5,"Top","null","null",,,596142,,"180424_004029","-0.9506","-120.5645","-0.6757","11.5386","24.3297","-34.6550","3.1640","1.5633","null","null","null","81.1550","2446","5.2170",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.2814","null","null","null","null","null","null","null",34,"1","Slider",4,0,0,4,0,4,0,4,"Infield shift","Standard"
"SL","2018-04-23","82.8","-1.5913","5.3741","Masahiro Tanaka",489149,547888,"field_out","hit_into_play",,,,,"4","Logan Morrison pops out to second baseman Gleyber Torres.  ","R","L","R","NYY","MIN","X",4,"popup",1,0,2018,"0.5103","0.0569","-0.5714","2.1298","null","null","null",2,4,"Top","151.79","116.66",,,596142,,"180424_002857","1.3419","-120.3921","-0.9781","4.5305","24.5048","-31.7091","3.3765","1.4476","230","89.5","52.1780","81.4310","2494","5.5120",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"54.9858","0.002","0.004","0.00",1,0,0,3,30,"2","Slider",4,0,0,4,0,4,0,4,"Infield shift","Standard"
"CU","2018-04-23","78.2","-1.3507","5.5330","Masahiro Tanaka",489149,547888,"null","ball",,,,,"14","null","R","L","R","NYY","MIN","B","null","null",0,0,2018,"0.6116","-1.0725","0.7779","1.4709","null","null","null",2,4,"Top","null","null",,,596142,,"180424_002841","3.4387","-113.7188","0.0358","4.4559","21.6233","-41.4176","3.4461","1.6587","null","null","null","76.7060","2628","5.3320",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.1663","null","null","null","null","null","null","null",30,"1","Curveball",4,0,0,4,0,4,0,4,"Infield shift","Standard"
"SL","2018-04-23","85.8","-1.4063","5.3416","Masahiro Tanaka",592696,547888,"strikeout","swinging_strike",,,,,"14","Eddie Rosario strikes out swinging.  ","R","L","R","NYY","MIN","S",2,"null",3,2,2018,"0.1157","0.3266","0.8871","1.3288","null","null","null",1,4,"Top","null","null",,,596142,,"180424_002804","5.1170","-124.6316","-3.7325","0.0243","27.7717","-28.3393","3.0245","1.3169","null","null","null","84.1700","2362","5.5640",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"54.9338","null","null","0.00",1,0,0,"null",29,"6","Slider",4,0,0,4,0,4,0,4,"Infield shift","Standard"
"FS","2018-04-23","87.2","-1.4797","5.4174","Masahiro Tanaka",592696,547888,"null","ball",,,,,"13","null","R","L","R","NYY","MIN","B","null","null",2,2,2018,"-1.3270","0.4082","-0.2264","-0.3629","null","null","null",1,4,"Top","null","null",,,596142,,"180424_002732","5.6100","-126.5651","-8.4030","-15.1225","26.6796","-26.3674","3.2336","1.8420","null","null","null","86.0480","1616","5.7650",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"54.7326","null","null","null","null","null","null","null",29,"5","Split Finger",4,0,0,4,0,4,0,4,"Infield shift","Standard"
"FF","2018-04-23","92.1","-1.4648","5.3695","Masahiro Tanaka",592696,547888,"null","ball",,,,,"12","null","R","L","R","NYY","MIN","B","null","null",1,2,2018,"-0.5798","1.5241","0.0877","4.4730","null","null","null",1,4,"Top","null","null",,,596142,,"180424_002710","5.1130","-133.8422","0.3740","-7.9782","31.3384","-14.7046","3.2126","1.7370","null","null","null","90.7690","2299","5.7450",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"54.7534","null","null","null","null","null","null","null",29,"4","4-Seam Fastball",4,0,0,4,0,4,0,4,"Infield shift","Standard"
"SL","2018-04-23","84.4","-1.4405","5.4162","Masahiro Tanaka",592696,547888,"null","swinging_strike",,,,,"14","null","R","L","R","NYY","MIN","S","null","null",1,1,2018,"0.3874","0.1053","1.4765","0.1768","null","null","null",1,4,"Top","null","null",,,596142,,"180424_002642","5.9232","-122.4500","-5.8443","2.5131","25.6415","-30.2103","3.0245","1.3169","null","null","null","82.5980","2407","5.3870",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.1108","null","null","null","null","null","null","null",29,"3","Slider",4,0,0,4,0,4,0,4,"Infield shift","Standard"
"SL","2018-04-23","83.4","-1.4868","5.3877","Masahiro Tanaka",592696,547888,"null","called_strike",,,,,"5","null","R","L","R","NYY","MIN","S","null","null",1,0,2018,"1.0001","0.0390","-0.2716","2.6434","null","null","null",1,4,"Top","null","null",,,596142,,"180424_002606","0.8882","-121.3264","0.0658","9.3214","24.4163","-32.0944","3.1916","1.5899","null","null","null","81.7920","2319","5.2820",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.2165","null","null","null","null","null","null","null",29,"2","Slider",4,0,0,4,0,4,0,4,"Infield shift","Standard"
"FS","2018-04-23","86.3","-1.4580","5.4285","Masahiro Tanaka",592696,547888,"null","ball",,,,,"13","null","R","L","R","NYY","MIN","B","null","null",0,0,2018,"-0.8171","0.0132","-0.8586","0.9893","null","null","null",1,4,"Top","null","null",,,596142,,"180424_002541","3.0095","-125.4834","-4.3035","-9.0444","25.5083","-31.4127","3.1286","1.7580","null","null","null","85.2900","1266","5.6870",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"54.8113","null","null","null","null","null","null","null",29,"1","Split Finger",4,0,0,4,0,4,0,4,"Infield shift","Standard"
"FS","2018-04-23","86.4","-1.4117","5.4707","Masahiro Tanaka",593934,547888,"strikeout","swinging_strike_blocked",,,,,"13","Miguel Sano strikes out swinging.  ","R","R","R","NYY","MIN","S",2,"null",2,2,2018,"-0.8639","0.1713","-0.0219","0.8061","null","null","null",0,4,"Top","null","null",,,596142,,"180424_002503","4.9268","-125.5912","-5.1801","-9.8419","23.7155","-29.6712","3.4268","1.4677","null","null","null","85.2790","1144","5.4700",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.0279","null","null","0.00",1,0,0,"null",28,"6","Split Finger",4,0,0,4,0,4,0,4,"Standard","Standard"
"FF","2018-04-23","93.2","-1.2742","5.4082","Masahiro Tanaka",593934,547888,"null","foul",,,,,"6","null","R","R","R","NYY","MIN","S","null","null",2,2,2018,"-0.8641","1.3544","0.3090","2.2445","null","null","null",0,4,"Top","null","null",,,596142,,"180424_002437","5.8267","-135.3457","-5.1120","-11.6688","32.3677","-15.1222","3.4268","1.4677","null","null","null","91.5170","2143","5.6030",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"54.8948","null","null","null","null","null","null","null",28,"5","4-Seam Fastball",4,0,0,4,0,4,0,4,"Standard","Standard"
"SL","2018-04-23","84.6","-1.3411","5.4944","Masahiro Tanaka",593934,547888,"null","ball",,,,,"14","null","R","R","R","NYY","MIN","B","null","null",1,2,2018,"1.1934","0.0507","1.6536","0.5639","null","null","null",0,4,"Top","null","null",,,596142,,"180424_002406","4.5976","-122.8184","-5.0768","10.6080","25.8791","-30.9006","3.5318","1.8458","null","null","null","82.6420","2483","5.2550",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.2429","null","null","null","null","null","null","null",28,"4","Slider",4,0,0,4,0,4,0,4,"Standard","Standard"
"SL","2018-04-23","83.2","-1.3648","5.5022","Masahiro Tanaka",593934,547888,"null","swinging_strike",,,,,"9","null","R","R","R","NYY","MIN","S","null","null",1,1,2018,"0.4232","0.1699","0.7427","1.5837","null","null","null",0,4,"Top","null","null",,,596142,,"180424_002344","3.9611","-120.9734","-2.8398","3.3092","22.0666","-30.2867","3.4268","1.4677","null","null","null","81.9430","2450","5.3390",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.1588","null","null","null","null","null","null","null",28,"3","Slider",4,0,0,4,0,4,0,4,"Standard","Standard"
"SI","2018-04-23","90.6","-1.4915","5.3701","Masahiro Tanaka",593934,547888,"null","ball",,,,,"13","null","R","R","R","NYY","MIN","B","null","null",0,1,2018,"-1.6102","0.9434","-1.7254","2.5272","null","null","null",0,4,"Top","null","null",,,596142,,"180424_002329","2.7040","-131.7228","-3.0425","-18.7362","29.4385","-21.1428","3.8046","1.8878","null","null","null","89.0620","2040","5.5010",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"54.9976","null","null","null","null","null","null","null",28,"2","Sinker",4,0,0,4,0,4,0,4,"Standard","Standard"
"SL","2018-04-23","82.9","-1.3581","5.5439","Masahiro Tanaka",593934,547888,"null","called_strike",,,,,"8","null","R","R","R","NYY","MIN","S","null","null",0,0,2018,"0.7491","0.2556","-0.0092","2.1924","null","null","null",0,4,"Top","null","null",,,596142,,"180424_002309","1.6484","-120.6209","-1.6434","6.7123","23.1396","-29.7318","3.6686","1.8988","null","null","null","81.2960","2406","5.1720",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.3263","null","null","null","null","null","null","null",28,"1","Slider",4,0,0,4,0,4,0,4,"Standard","Standard"
"FS","2018-04-23","86.2","-1.4329","5.4916","Masahiro Tanaka",408045,547888,"strikeout","swinging_strike_blocked",,,,,"13","Joe Mauer strikes out swinging.  ","R","L","R","NYY","MIN","S",2,"null",1,2,2018,"-0.7831","0.3448","-0.2363","0.6519","null","null","null",2,3,"Top","null","null",,,596142,,"180424_000844","4.2993","-125.2931","-5.8931","-8.8253","22.8612","-27.7955","3.3564","1.4979","null","null","null","85.0910","1389","5.4150",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.0834","null","null","0.00",1,0,0,"null",23,"5","Split Finger",4,0,0,4,0,4,0,4,"Infield shift","Strategic"
"SL","2018-04-23","84.3","-1.5220","5.4433","Masahiro Tanaka",408045,547888,"null","ball",,,,,"14","null","R","L","R","NYY","MIN","B","null","null",0,2,2018,"0.6702","0.1947","1.0820","0.8379","null","null","null",2,3,"Top","null","null",,,596142,,"180424_000818","4.6817","-122.4702","-4.5766","5.5333","25.6380","-29.5994","3.5873","1.7710","null","null","null","82.7330","2350","5.4680",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.0296","null","null","null","null","null","null","null",23,"4","Slider",4,0,0,4,0,4,0,4,"Infield shift","Strategic"
"FF","2018-04-23","91.6","-1.5820","5.4077","Masahiro Tanaka",408045,547888,"null","foul",,,,,"12","null","R","L","R","NYY","MIN","S","null","null",0,2,2018,"-0.8687","1.4269","0.8305","3.4946","null","null","null",2,3,"Top","null","null",,,596142,,"180424_000743","7.8488","-133.1204","-1.9453","-11.8384","29.0392","-15.3634","3.3564","1.4979","39","91.1","-2.5740","90.6490","2150","5.8170",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"54.6811","null","null","null","null","null","null","null",23,"3","4-Seam Fastball",4,0,0,4,0,4,0,4,"Infield shift","Strategic"
"SL","2018-04-23","82.1","-1.5393","5.4701","Masahiro Tanaka",408045,547888,"null","called_strike",,,,,"13","null","R","L","R","NYY","MIN","S","null","null",0,1,2018,"1.2019","0.0882","-0.7295","1.6567","null","null","null",2,3,"Top","null","null",,,596142,,"180424_000719","-0.3888","-119.4213","-2.1867","11.1057","23.9993","-31.2094","3.5974","1.8130","null","null","null","80.3780","2305","5.2250",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.2735","null","null","null","null","null","null","null",23,"2","Slider",4,0,0,4,0,4,0,4,"Infield shift","Strategic"
"FF","2018-04-23","90.8","-1.5298","5.3535","Masahiro Tanaka",408045,547888,"null","called_strike",,,,,"4","null","R","L","R","NYY","MIN","S","null","null",0,0,2018,"-0.8230","1.3952","-0.6216","2.6134","null","null","null",2,3,"Top","null","null",,,596142,,"180424_000658","3.9704","-132.0967","-3.8306","-10.3249","28.8233","-15.5487","3.5764","1.9180","null","null","null","90.0100","2135","5.8710",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"54.6267","null","null","null","null","null","null","null",23,"1","4-Seam Fastball",4,0,0,4,0,4,0,4,"Infield shift","Strategic"
"FF","2018-04-23","91.7","-1.3098","5.4168","Masahiro Tanaka",572821,547888,"field_out","hit_into_play",,,,,"3","Brian Dozier lines out to right fielder Aaron Judge.  ","R","R","R","NYY","MIN","X",9,"line_drive",0,0,2018,"-0.4775","1.4257","0.6592","2.5466","null","null","null",1,3,"Top","171.61","75.94",,,596142,,"180424_000622","5.9206","-133.2700","-4.3587","-6.8402","28.3446","-14.8244","2.7630","1.0755","311","92.3","24.7620","90.7790","2031","5.7740",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"54.7239","0.168","0.215","0.00",1,0,0,3,22,"1","4-Seam Fastball",4,0,0,4,0,4,0,4,"Infield shift","Strategic"
"SI","2018-04-23","90.6","-1.5200","5.3315","Masahiro Tanaka",488771,547888,"field_out","hit_into_play",,,,,"13","Jason Castro grounds out, second baseman Gleyber Torres to first baseman Tyler Austin.  ","R","L","R","NYY","MIN","X",4,"ground_ball",2,1,2018,"-1.3412","0.7658","-0.5464","1.0622","null","null","null",0,3,"Top","146.12","158.32",,,596142,,"180424_000537","5.1759","-131.6810","-6.2747","-16.3971","27.0233","-22.3656","3.5073","1.4879","3","65.2","-21.6260","89.7940","2037","5.7830",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"54.7153","0.040","0.040","0.00",1,0,0,2,21,"4","Sinker",4,0,0,4,0,4,0,4,"Infield shift","Standard"
"FS","2018-04-23","85.0","-1.4755","5.4517","Masahiro Tanaka",488771,547888,"null","ball",,,,,"13","null","R","L","R","NYY","MIN","B","null","null",1,1,2018,"-0.7219","0.2270","-0.8583","0.5643","null","null","null",0,3,"Top","null","null",,,596142,,"180424_000516","2.7881","-123.6166","-5.5390","-7.7105","22.0722","-29.1534","3.7382","1.8239","null","null","null","83.9400","1264","5.3900",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.1079","null","null","null","null","null","null","null",21,"3","Split Finger",4,0,0,4,0,4,0,4,"Strategic","Standard"
"SL","2018-04-23","81.2","-1.6401","5.5054","Masahiro Tanaka",488771,547888,"null","ball",,,,,"11","null","R","L","R","NYY","MIN","B","null","null",0,1,2018,"0.9874","0.3301","-1.2712","2.8999","null","null","null",0,3,"Top","null","null",,,596142,,"180424_000459","-0.9602","-118.1277","0.1275","9.0929","21.1698","-29.4720","3.7801","1.7609","null","null","null","79.7930","2372","5.1960",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.3022","null","null","null","null","null","null","null",21,"2","Slider",4,0,0,4,0,4,0,4,"Strategic","Standard"
"FF","2018-04-23","90.6","-1.5812","5.3858","Masahiro Tanaka",488771,547888,"null","called_strike",,,,,"13","null","R","L","R","NYY","MIN","S","null","null",0,0,2018,"-0.6556","1.3486","-1.0443","2.4781","null","null","null",0,3,"Top","null","null",,,596142,,"180424_000441","2.6543","-131.7686","-4.0383","-7.9775","29.0229","-16.3462","3.7382","1.8239","null","null","null","89.1270","2071","5.4860",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.0116","null","null","null","null","null","null","null",21,"1","4-Seam Fastball",4,0,0,4,0,4,0,4,"Strategic","Standard"
"SL","2018-04-23","83.3","-1.5927","5.3920","Masahiro Tanaka",534606,547888,"field_out","hit_into_play",,,,,"6","Ryan LaMarre grounds out, shortstop Didi Gregorius to first baseman Tyler Austin.  ","R","R","R","NYY","MIN","X",6,"ground_ball",2,0,2018,"0.4593","0.3320","0.3405","2.1644","null","596146.00","null",2,2,"Top","101.30","155.27",,,596142,,"180423_235006","3.5096","-121.1564","-1.5729","3.7012","23.5570","-28.9596","3.3462","1.4575","77","97.2","3.5530","82.0080","2316","5.4330",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.0650","0.515","0.483","0.00",1,0,0,4,15,"3","Slider",3,0,0,3,0,3,0,3,"Standard","Standard"
"SL","2018-04-23","83.4","-1.6355","5.3547","Masahiro Tanaka",534606,547888,"null","ball",,,,,"14","null","R","R","R","NYY","MIN","B","null","null",1,0,2018,"0.3890","0.3517","1.0905","1.4940","null","596146.00","null",2,2,"Top","null","null",,,596142,,"180423_234924","5.4377","-121.1956","-3.0001","2.5596","25.4900","-28.4722","3.5277","1.8474","null","null","null","81.8850","2317","5.5140",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"54.9837","null","null","null","null","null","null","null",15,"2","Slider",3,0,0,3,0,3,0,3,"Standard","Standard"
"FF","2018-04-23","92.0","-1.3960","5.3222","Masahiro Tanaka",534606,547888,"null","ball",,,,,"14","null","R","R","R","NYY","MIN","B","null","null",0,0,2018,"-0.6126","1.5494","1.4036","2.3052","null","596146.00","null",2,2,"Top","null","null",,,596142,,"180423_234900","8.3569","-133.7032","-5.1101","-9.0012","27.3705","-12.9088","3.5696","1.8264","null","null","null","91.6320","2172","6.0230",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"54.4747","null","null","null","null","null","null","null",15,"1","4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard"
"FS","2018-04-23","86.1","-1.4055","5.4833","Masahiro Tanaka",596146,547888,"double","hit_into_play_no_out",,,,,"14","Max Kepler doubles (5) on a sharp line drive to right fielder Aaron Judge.  ","R","L","R","NYY","MIN","X","null","line_drive",1,1,2018,"-0.4524","-0.0101","0.1088","1.1523","null","null","null",2,2,"Top","192.50","117.74",,,596142,,"180423_234806","4.3893","-125.1617","-3.9664","-5.4505","24.2500","-31.7657","3.2959","1.4072","249","100.2","12.3390","84.6490","1064","5.3080",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.1900","0.897","0.893","1.25",1,1,1,4,14,"3","Split Finger",3,0,0,3,0,3,0,3,"Infield shift","Standard"
"FF","2018-04-23","91.5","-1.5218","5.4212","Masahiro Tanaka",596146,547888,"null","ball",,,,,"13","null","R","L","R","NYY","MIN","B","null","null",0,1,2018,"-0.8726","1.5392","-0.9862","1.6288","null","null","null",2,2,"Top","null","null",,,596142,,"180423_234744","3.1706","-132.9698","-6.8575","-10.8578","29.6638","-12.9884","3.4848","1.7643","null","null","null","90.5520","2065","5.8750",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"54.6227","null","null","null","null","null","null","null",14,"2","4-Seam Fastball",3,0,0,3,0,3,0,3,"Infield shift","Standard"
"CU","2018-04-23","76.5","-1.4248","5.6013","Masahiro Tanaka",596146,547888,"null","foul",,,,,"6","null","R","L","R","NYY","MIN","S","null","null",0,0,2018,"0.8983","-0.4888","0.6543","2.0417","null","null","null",2,2,"Top","null","null",,,596142,,"180423_234718","2.7781","-111.2606","0.3035","6.6343","19.2787","-36.3781","3.2959","1.4072","141","100.5","7.2862","74.6880","2265","4.9000",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.5983","null","null","null","null","null","null","null",14,"1","Curveball",3,0,0,3,0,3,0,3,"Infield shift","Standard"
"FS","2018-04-23","87.2","-1.4208","5.6222","Masahiro Tanaka",500871,547888,"field_out","hit_into_play",,,,,"8","Eduardo Escobar grounds out softly to first baseman Tyler Austin.  ","R","L","R","NYY","MIN","X",3,"ground_ball",2,2,2018,"-0.9325","0.4901","-0.0263","1.2423","null","null","null",1,2,"Top","154.36","168.48",,,596142,,"180423_234633","5.1129","-126.8871","-5.3590","-10.7452","21.5929","-26.2898","2.9740","1.2061","1","51.4","-50.0380","86.4390","1295","5.4300",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.0681","0.175","0.154","0.00",1,0,0,1,13,"5","Split Finger",3,0,0,3,0,3,0,3,"Infield shift","Standard"
"FS","2018-04-23","86.3","-1.4602","5.4957","Masahiro Tanaka",500871,547888,"null","swinging_strike",,,,,"8","null","R","L","R","NYY","MIN","S","null","null",2,1,2018,"-0.6225","0.2957","-0.1333","1.5366","null","null","null",1,2,"Top","null","null",,,596142,,"180423_234616","4.3245","-125.6454","-3.8243","-7.2336","21.8748","-28.6486","2.9740","1.2061","null","null","null","85.7050","1160","5.5630",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"54.9354","null","null","null","null","null","null","null",13,"4","Split Finger",3,0,0,3,0,3,0,3,"Infield shift","Standard"
"SL","2018-04-23","83.2","-1.5495","5.4187","Masahiro Tanaka",500871,547888,"null","ball",,,,,"14","null","R","L","R","NYY","MIN","B","null","null",1,1,2018,"0.2935","0.3435","2.3723","1.0649","null","null","null",1,2,"Top","null","null",,,596142,,"180423_234551","8.2918","-120.8439","-4.1568","1.3639","21.0598","-28.3957","3.0169","1.5422","null","null","null","82.1530","2271","5.4530",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.0455","null","null","null","null","null","null","null",13,"3","Slider",3,0,0,3,0,3,0,3,"Infield shift","Standard"
"FF","2018-04-23","90.8","-1.4836","5.3984","Masahiro Tanaka",500871,547888,"null","ball",,,,,"11","null","R","L","R","NYY","MIN","B","null","null",0,1,2018,"-0.7328","1.4566","-0.6743","3.9699","null","null","null",1,2,"Top","null","null",,,596142,,"180423_234522","3.4755","-132.0143","-0.6344","-9.0324","29.0673","-15.8740","3.1009","1.5842","null","null","null","89.1440","2042","5.3870",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.1111","null","null","null","null","null","null","null",13,"2","4-Seam Fastball",3,0,0,3,0,3,0,3,"Infield shift","Standard"
"SI","2018-04-23","90.7","-1.4434","5.4450","Masahiro Tanaka",500871,547888,"null","called_strike",,,,,"5","null","R","L","R","NYY","MIN","S","null","null",0,0,2018,"-1.4219","0.9467","-0.2518","2.1537","null","null","null",1,2,"Top","null","null",,,596142,,"180423_234502","5.8531","-131.8186","-4.1975","-17.4051","28.5262","-20.7778","3.1420","1.5422","null","null","null","89.4350","1961","5.6170",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"54.8812","null","null","null","null","null","null","null",13,"1","Sinker",3,0,0,3,0,3,0,3,"Infield shift","Standard"
