"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2018-04-24","96.2","-2.3366","5.9858","Shohei Ohtani",502210,660271,"null","called_strike",,,,,"4","null","R","L","R","HOU","LAA","S","null","null",0,0,2018,"-0.6460","1.0822","-0.7158","2.2570","null","null","null",0,2,"Bot","null","null",,,455117,,"180425_003345","5.7948","-139.9126","-6.7769","-9.8594","32.4342","-16.5485","3.3255","1.5775","null","null","null","96.4510","2267","6.5270",529750,660271,455117,405395,435079,446359,592743,457708,455759,594777,"53.9755","null","null","null","null","null","null","null",12,"1","4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard"
"SL","2018-04-24","84.4","-2.5052","5.6202","Shohei Ohtani",621043,660271,"strikeout_double_play","called_strike",,,,,"1","Carlos Correa called out on strikes and George Springer caught stealing 2nd, catcher Martin Maldonado to second baseman Ian Kinsler to first baseman Albert Pujols to second baseman Ian Kinsler.  ","R","R","R","HOU","LAA","S",2,"null",3,2,2018,"1.1318","0.3279","-0.4908","3.1976","null","null","543807.00",1,1,"Bot","null","null",,,455117,,"180425_002356","2.4437","-122.9748","0.0667","10.9625","24.5839","-29.0896","3.6272","1.6882","null","null","null","84.4880","2341","6.2960",529750,660271,455117,405395,435079,446359,592743,457708,455759,594777,"54.2061","null","null","0.00",1,0,0,"null",7,"6","Slider",0,1,0,1,1,0,0,1,"Standard","Standard"
"FS","2018-04-24","88.5","-2.2575","5.9691","Shohei Ohtani",621043,660271,"null","blocked_ball",,,,,"14","null","R","R","R","HOU","LAA","B","null","null",2,2,2018,"-0.5624","0.2714","1.2245","0.8539","null","null","543807.00",1,1,"Bot","null","null",,,455117,,"180425_002319","9.6670","-128.3983","-6.9303","-8.2521","26.8320","-27.9312","3.6675","1.6882","null","null","null","88.4280","1401","6.4320",529750,660271,455117,405395,435079,446359,592743,457708,455759,594777,"54.0701","null","null","null","null","null","null","null",7,"5","Split Finger",0,1,0,1,1,0,0,1,"Standard","Standard"
"FS","2018-04-24","86.7","-2.2051","5.9294","Shohei Ohtani",621043,660271,"null","ball",,,,,"11","null","R","R","R","HOU","LAA","B","null","null",1,2,2018,"-0.6280","0.3882","-1.3859","2.9752","null","null","543807.00",1,1,"Bot","null","null",,,455117,,"180425_002253","3.2411","-126.2659","-1.6391","-7.3692","26.9154","-27.9246","3.6574","1.6882","null","null","null","86.6070","1318","6.2930",529750,660271,455117,405395,435079,446359,592743,457708,455759,594777,"54.2090","null","null","null","null","null","null","null",7,"4","Split Finger",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2018-04-24","97.6","-2.4843","5.7153","Shohei Ohtani",621043,660271,"null","foul",,,,,"5","null","R","R","R","HOU","LAA","S","null","null",1,1,2018,"-0.2889","1.1123","0.0297","2.1053","null","null","543807.00",1,1,"Bot","null","null",,,455117,,"180425_002221","7.5060","-141.9425","-6.8699","-5.6553","31.8528","-15.5314","3.4562","1.4868","266","102.7","11.1181","98.5250","2171","6.7980",529750,660271,455117,405395,435079,446359,592743,457708,455759,594777,"53.7049","null","null","null","null","null","null","null",7,"3","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"SL","2018-04-24","82.9","-2.4380","5.6933","Shohei Ohtani",621043,660271,"null","called_strike",,,,,"8","null","R","R","R","HOU","LAA","S","null","null",1,0,2018,"0.9862","-0.1380","-0.1470","1.7930","null","null","543807.00",1,1,"Bot","null","null",,,455117,,"180425_002154","3.3169","-120.7714","-2.1694","8.9549","23.9377","-33.3113","3.6373","1.6882","null","null","null","82.9220","2154","6.2830",529750,660271,455117,405395,435079,446359,592743,457708,455759,594777,"54.2191","null","null","null","null","null","null","null",7,"2","Slider",0,1,0,1,1,0,0,1,"Standard","Standard"
"SL","2018-04-24","82.6","-2.4788","5.7242","Shohei Ohtani",621043,660271,"null","ball",,,,,"14","null","R","R","R","HOU","LAA","B","null","null",0,0,2018,"1.7259","-0.2932","0.2278","1.4885","null","null","543807.00",1,1,"Bot","null","null",,,455117,,"180425_002125","2.8147","-120.2734","-2.5608","16.0858","24.0413","-34.7172","3.6574","1.6781","null","null","null","82.4880","null","6.2510",529750,660271,455117,405395,435079,446359,592743,457708,455759,594777,"54.2517","null","null","null","null","null","null","null",7,"1","Slider",0,1,0,1,1,0,0,1,"Standard","Standard"
"SL","2018-04-24","83.9","-2.5670","5.7253","Shohei Ohtani",514888,660271,"field_out","hit_into_play",,,,,"11","Jose Altuve flies out to center fielder Chris Young.  ","R","R","R","HOU","LAA","X",8,"fly_ball",2,1,2018,"1.1203","0.5378","-0.3691","3.1063","null","null","543807.00",0,1,"Bot","141.14","73.69",,,455117,,"180425_002036","2.8741","-122.2038","-0.7528","10.7233","23.2577","-26.8255","2.8024","1.1348","300","79.7","33.4310","84.2670","2176","6.4030",529750,660271,455117,405395,435079,446359,592743,457708,455759,594777,"54.0989","0.045","0.060","0.00",1,0,0,3,6,"4","Slider",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2018-04-24","97.2","-2.4258","5.8268","Shohei Ohtani",514888,660271,"null","ball",,,,,"13","null","R","R","R","HOU","LAA","B","null","null",1,1,2018,"-0.4035","1.4009","-1.0239","1.8598","null","null","543807.00",0,1,"Bot","null","null",,,455117,,"180425_002002","4.7015","-141.4050","-8.3703","-6.4864","31.0425","-11.6010","3.0095","1.3568","null","null","null","97.6820","2195","6.4950",529750,660271,455117,405395,435079,446359,592743,457708,455759,594777,"54.0073","null","null","null","null","null","null","null",6,"3","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2018-04-24","97.2","-2.4091","5.7334","Shohei Ohtani",514888,660271,"null","ball",,,,,"14","null","R","R","R","HOU","LAA","B","null","null",0,1,2018,"-0.2944","1.1594","1.2256","1.6295","null","null","543807.00",0,1,"Bot","null","null",,,455117,,"180425_001932","10.5400","-141.1600","-8.2900","-6.2343","29.2923","-14.6852","2.9231","1.3462","null","null","null","98.5550","2239","6.9620",529750,660271,455117,405395,435079,446359,592743,457708,455759,594777,"53.5409","null","null","null","null","null","null","null",6,"2","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"SL","2018-04-24","82.7","-2.4427","5.7620","Shohei Ohtani",514888,660271,"null","called_strike",,,,,"4","null","R","R","R","HOU","LAA","S","null","null",0,0,2018,"0.8535","0.2994","-0.3732","2.1678","null","null","543807.00",0,1,"Bot","null","null",,,455117,,"180425_001903","3.0653","-120.5416","-2.3667","7.8467","21.2721","-29.0072","2.9936","1.3361","null","null","null","83.3020","2221","6.3940",529750,660271,455117,405395,435079,446359,592743,457708,455759,594777,"54.1084","null","null","null","null","null","null","null",6,"1","Slider",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2018-04-24","97.1","-2.3336","5.8613","Shohei Ohtani",543807,660271,"single","hit_into_play_no_out",,,,,"9","George Springer singles on a sharp ground ball to right fielder Kole Calhoun.  ","R","R","R","HOU","LAA","X","null","ground_ball",1,0,2018,"-0.1589","1.2108","0.3326","2.0370","null","null","null",0,1,"Bot","165.18","92.28",,,455117,,"180425_001807","7.5874","-141.1780","-7.5755","-3.9583","33.4995","-14.1293","3.5166","1.4667","140","101.9","6.3980","97.9200","2356","6.8960",529750,660271,455117,405395,435079,446359,592743,457708,455759,594777,"53.6068","0.684","0.639","0.90",1,1,0,4,5,"2","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Strategic"
"FF","2018-04-24","95.8","-2.2014","5.9186","Shohei Ohtani",543807,660271,"null","ball",,,,,"11","null","R","R","R","HOU","LAA","B","null","null",0,0,2018,"-0.1683","1.3019","-0.4150","4.1484","null","null","null",0,1,"Bot","null","null",,,455117,,"180425_001746","5.1166","-139.4354","-1.9991","-3.4066","33.0217","-14.9455","3.7278","1.7083","null","null","null","95.9110","2113","6.4640",529750,660271,455117,405395,435079,446359,592743,457708,455759,594777,"54.0381","null","null","null","null","null","null","null",5,"1","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Strategic"
"FF","2018-04-17","99.5","-2.3694","5.7961","Shohei Ohtani",434670,660271,"field_out","hit_into_play",,,,,"9","Hanley Ramirez grounds out, shortstop Andrelton Simmons to first baseman Jefry Marte.  ","R","R","R","LAA","BOS","X",6,"ground_ball",3,2,2018,"-0.6140","1.3178","0.6501","1.7829","null","571788.00","605141.00",2,2,"Top","116.49","148.28",,,455117,,"180418_025745","9.7472","-144.4226","-8.7472","-10.7671","30.6175","-11.8326","3.1403","1.5043","4","104.4","-26.4470","100.0390","2352","6.5270",529655,660271,455117,527043,435079,446359,592743,457708,545361,594777,"53.9775","0.215","0.219","0.00",1,0,0,2,16,"7","4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard"
"FF","2018-04-17","98.5","-2.3221","5.7684","Shohei Ohtani",434670,660271,"null","ball",,,,,"14","null","R","R","R","LAA","BOS","B","null","null",2,2,2018,"-0.6791","1.3444","0.9076","1.1479","null","571788.00","605141.00",2,2,"Top","null","null",,,455117,,"180418_025714","10.3597","-142.8888","-10.2446","-11.5810","29.9264","-11.5838","3.1992","1.6249","null","null","null","98.9300","2339","6.4990",529655,660271,455117,527043,435079,446359,592743,457708,545361,594777,"54.0059","null","null","null","null","null","null","null",16,"6","4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard"
"SL","2018-04-17","84.9","-2.6230","5.5870","Shohei Ohtani",434670,660271,"null","foul",,,,,"12","null","R","R","R","LAA","BOS","S","null","null",2,2,2018,"0.9018","0.4976","0.8859","2.8123","null","571788.00","605141.00",2,2,"Top","null","null",,,455117,,"180418_025642","6.3975","-123.5457","-1.1685","7.9218","23.6414","-27.1274","3.2936","1.5262","157","68.2","28.0989","84.5860","2340","5.9960",529655,660271,455117,527043,435079,446359,592743,457708,545361,594777,"54.5093","null","null","null","null","null","null","null",16,"5","Slider",0,3,3,0,3,0,3,0,"Standard","Standard"
"FF","2018-04-17","98.5","-2.3537","5.7704","Shohei Ohtani",434670,660271,"null","foul",,,,,"6","null","R","R","R","LAA","BOS","S","null","null",2,1,2018,"-0.6314","1.2833","0.6427","2.4042","null","571788.00","605141.00",2,2,"Top","null","null",,,455117,,"180418_025538","9.7078","-143.1649","-6.7672","-11.0207","32.2480","-12.8813","3.2498","1.5262","null","null","null","99.4020","2244","6.8020",529655,660271,455117,527043,435079,446359,592743,457708,545361,594777,"53.7028","null","null","null","null","null","null","null",16,"4","4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard"
"FF","2018-04-17","99.2","-2.3099","5.7833","Shohei Ohtani",434670,660271,"null","ball",,,,,"14","null","R","R","R","LAA","BOS","B","null","null",1,1,2018,"-0.5213","1.3731","1.0980","2.1160","null","571788.00","605141.00",2,2,"Top","null","null",,,455117,,"180418_025509","10.5003","-143.9666","-7.7860","-9.5582","31.5387","-11.5573","3.2418","1.5614","null","null","null","99.1300","2294","6.2740",529655,660271,455117,527043,435079,446359,592743,457708,545361,594777,"54.2314","null","null","null","null","null","null","null",16,"3","4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard"
"SL","2018-04-17","84.6","-2.4778","5.7076","Shohei Ohtani",434670,660271,"null","called_strike",,,,,"7","null","R","R","R","LAA","BOS","S","null","null",1,0,2018,"1.2697","0.2775","-0.5024","2.0764","null","571788.00","605141.00",2,2,"Top","null","null",,,455117,,"180418_025435","2.0939","-123.2108","-2.6881","12.4466","23.8440","-29.0659","3.2075","1.6390","null","null","null","84.4990","2279","6.1230",529655,660271,455117,527043,435079,446359,592743,457708,545361,594777,"54.3822","null","null","null","null","null","null","null",16,"2","Slider",0,3,3,0,3,0,3,0,"Standard","Standard"
"FS","2018-04-17","86.4","-2.1075","5.9486","Shohei Ohtani",434670,660271,"null","blocked_ball",,,,,"14","null","R","R","R","LAA","BOS","B","null","null",0,0,2018,"-0.4602","0.4545","1.0723","0.7283","null","571788.00","605141.00",2,2,"Top","null","null",,,455117,,"180418_025406","8.4453","-125.4123","-7.0372","-6.5597","26.1549","-26.2036","3.2452","1.5929","null","null","null","85.7460","1320","6.0800",529655,660271,455117,527043,435079,446359,592743,457708,545361,594777,"54.4247","null","null","null","null","null","null","null",16,"1","Split Finger",0,3,3,0,3,0,3,0,"Standard","Standard"
"FF","2018-04-17","98.9","-2.3767","5.8391","Shohei Ohtani",643217,660271,"sac_fly","hit_into_play_score",,,,,"8","Andrew Benintendi out on a sacrifice fly to left fielder Justin Upton.   Christian Vazquez scores.  ","R","L","R","LAA","BOS","X",7,"line_drive",3,1,2018,"-0.6167","1.2832","-0.2678","1.5422","543877.00","571788.00","605141.00",1,2,"Top","48.15","99.33",,,455117,,"180418_025300","7.2478","-143.6704","-9.3447","-10.3188","33.2673","-12.2270","3.3164","1.4979","299","94.4","21.3310","99.4570","2035","6.6950",529655,660271,455117,527043,435079,446359,592743,457708,545361,594777,"53.8098","0.236","0.312","0.00",1,0,0,3,15,"5","4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard"
"FF","2018-04-17","98.8","-2.2166","5.9036","Shohei Ohtani",643217,660271,"null","ball",,,,,"13","null","R","L","R","LAA","BOS","B","null","null",2,1,2018,"-0.5834","1.3163","-1.1806","2.2879","543877.00","571788.00","605141.00",1,2,"Top","null","null",,,455117,,"180418_025229","4.2018","-143.7523","-7.5085","-9.1032","33.6627","-12.3075","3.3165","1.5198","null","null","null","99.0950","2056","6.4890",529655,660271,455117,527043,435079,446359,592743,457708,545361,594777,"54.0156","null","null","null","null","null","null","null",15,"4","4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard"
"FF","2018-04-17","99.8","-2.2892","5.7775","Shohei Ohtani",643217,660271,"null","ball",,,,,"7","null","R","L","R","LAA","BOS","B","null","null",1,1,2018,"-0.8013","1.3293","-0.7411","1.6570","543877.00","571788.00","605141.00",1,2,"Top","null","null",,,455117,,"180418_025200","6.1907","-145.0038","-9.1202","-12.8671","34.7354","-11.3111","3.3384","1.6293","null","null","null","100.1280","2216","6.6150",529655,660271,455117,527043,435079,446359,592743,457708,545361,594777,"53.8900","null","null","null","null","null","null","null",15,"3","4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard"
"FF","2018-04-17","98.6","-2.3008","5.8562","Shohei Ohtani",643217,660271,"null","foul",,,,,"1","null","R","L","R","LAA","BOS","S","null","null",1,0,2018,"-0.5567","1.4783","-0.7972","2.8698","543877.00","571788.00","605141.00",1,2,"Top","null","null",,,455117,,"180418_025125","5.4298","-143.5271","-6.1849","-9.0178","32.9518","-10.3159","3.3164","1.5417","null","null","null","99.2700","2389","6.6300",529655,660271,455117,527043,435079,446359,592743,457708,545361,594777,"53.8748","null","null","null","null","null","null","null",15,"2","4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard"
"FF","2018-04-17","98.0","-2.3344","5.9375","Shohei Ohtani",643217,660271,"null","ball",,,,,"11","null","R","L","R","LAA","BOS","B","null","null",0,0,2018,"-0.4842","1.3750","-1.2888","3.8518","543877.00","571788.00","605141.00",1,2,"Top","null","null",,,455117,,"180418_025105","3.9389","-142.7439","-3.3359","-7.4944","32.2548","-12.8811","3.3359","1.5306","null","null","null","98.0960","2171","6.2540",529655,660271,455117,527043,435079,446359,592743,457708,545361,594777,"54.2509","null","null","null","null","null","null","null",15,"1","4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard"
"FS","2018-04-17","85.8","-2.3021","5.8199","Shohei Ohtani",605141,660271,"walk","ball",,,,,"11","Mookie Betts walks.   Christian Vazquez to 3rd.    Brock Holt to 2nd.  ","R","R","R","LAA","BOS","B","null","null",3,2,2018,"-0.3046","0.0859","-0.7557","4.2105","null","543877.00","571788.00",1,2,"Top","null","null",,,455117,,"180418_024943","4.2570","-124.9374","2.1891","-3.9411","21.8496","-31.8513","3.1114","1.4671","null","null","null","86.0730","1427","6.1380",529655,660271,455117,527043,435079,446359,592743,457708,545361,594777,"54.3673","null","null","0.70",1,0,0,"null",14,"9","Split Finger",0,2,2,0,2,0,2,0,"Standard","Standard"
"SL","2018-04-17","83.3","-2.3969","5.6753","Shohei Ohtani",605141,660271,"null","foul",,,,,"12","null","R","R","R","LAA","BOS","S","null","null",3,2,2018,"1.5483","0.3925","0.2844","3.3516","null","543877.00","571788.00",1,2,"Top","null","null",,,455117,,"180418_024907","3.1139","-121.2531","0.3799","14.5943","25.2892","-28.6118","3.1338","1.3974","110","70.6","12.3551","83.3370","2363","6.4510",529655,660271,455117,527043,435079,446359,592743,457708,545361,594777,"54.0545","null","null","null","null","null","null","null",14,"8","Slider",0,2,2,0,2,0,2,0,"Standard","Standard"
"FS","2018-04-17","87.1","-2.1619","5.8807","Shohei Ohtani",605141,660271,"null","ball",,,,,"11","null","R","R","R","LAA","BOS","B","null","null",2,2,2018,"-0.6999","0.3027","-1.0309","3.9217","null","543877.00","571788.00",1,2,"Top","null","null",,,455117,,"180418_024839","4.1731","-126.7607","0.8796","-8.4426","27.5081","-29.3261","3.1333","1.4671","null","null","null","87.1590","1297","6.4640",529655,660271,455117,527043,435079,446359,592743,457708,545361,594777,"54.0404","null","null","null","null","null","null","null",14,"7","Split Finger",0,2,2,0,2,0,2,0,"Standard","Standard"
"FS","2018-04-17","89.7","-2.3388","5.8613","Shohei Ohtani",605141,660271,"null","foul",,,,,"8","null","R","R","R","LAA","BOS","S","null","null",2,2,2018,"-0.2385","-0.1712","0.2726","1.5280","null","543877.00","571788.00",1,2,"Top","null","null",,,455117,,"180418_024811","6.9281","-130.5202","-4.3906","-4.0738","25.6118","-33.4738","3.0681","1.3536","null","null","null","89.6090","1201","6.0890",529655,660271,455117,527043,435079,446359,592743,457708,545361,594777,"54.4162","null","null","null","null","null","null","null",14,"6","Split Finger",0,2,2,0,2,0,2,0,"Standard","Standard"
"FF","2018-04-17","98.0","-2.0799","5.8173","Shohei Ohtani",605141,660271,"null","ball",,,,,"12","null","R","R","R","LAA","BOS","B","null","null",1,2,2018,"-0.6168","1.2894","0.9678","2.8613","null","543877.00","571788.00",1,2,"Top","null","null",,,455117,,"180418_024730","9.7183","-142.3930","-5.5410","-10.6294","31.2360","-13.3849","3.0883","1.4671","null","null","null","98.6360","2245","6.6290",529655,660271,455117,527043,435079,446359,592743,457708,545361,594777,"53.8759","null","null","null","null","null","null","null",14,"5","4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard"
"FS","2018-04-17","86.2","-2.1579","5.8749","Shohei Ohtani",605141,660271,"null","ball",,,,,"11","null","R","R","R","LAA","BOS","B","null","null",0,2,2018,"-0.6797","0.1416","-1.4902","2.7523","null","543877.00","571788.00",1,2,"Top","null","null",,,455117,,"180418_024706","2.9444","-125.4032","-1.4334","-7.7086","26.7310","-30.6329","3.2220","1.5317","null","null","null","85.6970","1103","6.1080",529655,660271,455117,527043,435079,446359,592743,457708,545361,594777,"54.3968","null","null","null","null","null","null","null",14,"4","Split Finger",0,2,2,0,2,0,2,0,"Standard","Standard"
"FS","2018-04-17","87.2","-2.1746","5.9257","Shohei Ohtani",605141,660271,"null","foul",,,,,"5","null","R","R","R","LAA","BOS","S","null","null",0,2,2018,"-0.4751","-0.0466","-0.2172","2.0837","null","543877.00","571788.00",1,2,"Top","null","null",,,455117,,"180418_024637","5.6202","-126.7407","-2.8962","-6.2553","28.0237","-32.2817","3.1077","1.3779","3","77.9","-33.6047","86.2270","1198","5.9220",529655,660271,455117,527043,435079,446359,592743,457708,545361,594777,"54.5828","null","null","null","null","null","null","null",14,"3","Split Finger",0,2,2,0,2,0,2,0,"Standard","Standard"
"FF","2018-04-17","97.8","-2.4494","5.7813","Shohei Ohtani",605141,660271,"null","called_strike",,,,,"6","null","R","R","R","LAA","BOS","S","null","null",0,1,2018,"-0.4219","1.4308","0.4854","2.5013","null","543877.00","571788.00",1,2,"Top","null","null",,,455117,,"180418_024613","8.8870","-142.0061","-6.6021","-7.8420","34.3173","-11.4900","3.0692","1.4003","null","null","null","97.5750","2364","6.4100",529655,660271,455117,527043,435079,446359,592743,457708,545361,594777,"54.0951","null","null","null","null","null","null","null",14,"2","4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard"
"SL","2018-04-17","82.0","-2.4287","5.6588","Shohei Ohtani",605141,660271,"null","called_strike",,,,,"11","null","R","R","R","LAA","BOS","S","null","null",0,0,2018,"0.9396","0.1541","-0.3414","3.2459","null","543877.00","571788.00",1,2,"Top","null","null",,,455117,,"180418_024550","2.9074","-119.2855","0.8311","8.2616","24.0552","-31.1311","3.0983","1.4541","null","null","null","81.4780","2431","6.0660",529655,660271,455117,527043,435079,446359,592743,457708,545361,594777,"54.4388","null","null","null","null","null","null","null",14,"1","Slider",0,2,2,0,2,0,2,0,"Standard","Standard"
"FF","2018-04-17","99.7","-2.3449","5.7419","Shohei Ohtani",571788,660271,"single","hit_into_play_score",,,,,"6","Brock Holt singles on a fly ball to left fielder Justin Upton.   Jackie Bradley scores.    Christian Vazquez to 2nd.  ","R","L","R","LAA","BOS","X","null","fly_ball",2,1,2018,"-0.7248","1.3822","0.3742","2.4305","null","598265.00","543877.00",1,2,"Top","69.99","130.16",,,455117,,"180418_024457","9.2415","-144.8645","-7.0249","-12.4312","32.9760","-11.0753","3.0571","1.3316","212","72.1","25.2470","100.2990","2213","6.6460",529655,660271,455117,527043,435079,446359,592743,457708,545361,594777,"53.8590","0.850","0.814","0.90",1,1,0,4,13,"4","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"CU","2018-04-17","72.5","-2.1221","5.9920","Shohei Ohtani",571788,660271,"null","ball",,,,,"11","null","R","L","R","LAA","BOS","B","null","null",1,1,2018,"1.1406","-1.3907","-2.5672","4.6434","null","598265.00","543877.00",1,2,"Top","null","null",,,455117,,"180418_024415","-2.8703","-105.1302","7.3123","8.9965","20.6675","-44.1247","2.9733","1.3299","null","null","null","72.1980","2374","6.6250",529655,660271,455117,527043,435079,446359,592743,457708,545361,594777,"53.8797","null","null","null","null","null","null","null",13,"3","Curveball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2018-04-17","99.9","-2.5142","5.7697","Shohei Ohtani",571788,660271,"null","ball",,,,,"12","null","R","L","R","LAA","BOS","B","null","null",0,1,2018,"-0.7189","1.3425","0.7078","3.3834","null","598265.00","543877.00",1,2,"Top","null","null",,,455117,,"180418_024348","10.5920","-145.0574","-4.3597","-12.6540","33.4977","-12.3090","3.1541","1.4872","null","null","null","100.1140","1977","6.4990",529655,660271,455117,527043,435079,446359,592743,457708,545361,594777,"54.0060","null","null","null","null","null","null","null",13,"2","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2018-04-17","99.5","-2.4904","5.8259","Shohei Ohtani",571788,660271,"null","called_strike",,,,,"8","null","R","L","R","LAA","BOS","S","null","null",0,0,2018,"-0.4860","1.4035","0.2704","1.9181","null","598265.00","543877.00",1,2,"Top","null","null",,,455117,,"180418_024326","8.7315","-144.4395","-8.6207","-8.8485","33.1421","-10.6331","3.1919","1.4564","null","null","null","99.7040","2061","6.5050",529655,660271,455117,527043,435079,446359,592743,457708,545361,594777,"54.0001","null","null","null","null","null","null","null",13,"1","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"SL","2018-04-17","82.5","-2.5004","5.8235","Shohei Ohtani",543877,660271,"walk","ball",,,,,"11","Christian Vazquez walks.   Jackie Bradley to 2nd.  ","R","R","R","LAA","BOS","B","null","null",3,2,2018,"1.2247","0.5336","-0.7109","3.9814","null","null","598265.00",1,2,"Top","null","null",,,455117,,"180418_024200","1.7066","-120.0641","1.2794","11.4208","22.9491","-27.5253","3.0221","1.5303","null","null","null","82.2530","2244","6.0930",529655,660271,455117,527043,435079,446359,592743,457708,545361,594777,"54.4124","null","null","0.70",1,0,0,"null",12,"7","Slider",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2018-04-17","96.3","-2.1877","5.9390","Shohei Ohtani",543877,660271,"null","foul",,,,,"6","null","R","R","R","LAA","BOS","S","null","null",3,2,2018,"-0.3852","1.4753","0.4281","2.2771","null","null","598265.00",1,2,"Top","null","null",,,455117,,"180418_024118","7.8109","-139.9576","-7.4710","-6.8048","31.2662","-11.3413","3.0845","1.3836","82","96.7","2.5142","96.2720","2153","6.3220",529655,660271,455117,527043,435079,446359,592743,457708,545361,594777,"54.1827","null","null","null","null","null","null","null",12,"6","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"SL","2018-04-17","82.3","-2.4288","5.7556","Shohei Ohtani",543877,660271,"null","ball",,,,,"14","null","R","R","R","LAA","BOS","B","null","null",2,2,2018,"1.1623","0.5168","1.2917","2.0309","null","null","598265.00",1,2,"Top","null","null",,,455117,,"180418_024020","6.1778","-119.6458","-2.8817","9.8356","23.3432","-26.9346","3.1131","1.5415","null","null","null","81.8500","2180","6.0650",529655,660271,455117,527043,435079,446359,592743,457708,545361,594777,"54.4397","null","null","null","null","null","null","null",12,"5","Slider",0,1,1,0,1,0,1,0,"Standard","Strategic"
"SL","2018-04-17","83.7","-2.5371","5.6867","Shohei Ohtani",543877,660271,"null","ball",,,,,"12","null","R","R","R","LAA","BOS","B","null","null",1,2,2018,"0.9145","0.3835","0.9522","3.2045","null","null","598265.00",1,2,"Top","null","null",,,455117,,"180418_023918","6.2435","-121.7878","-0.0665","7.8302","23.6496","-28.5911","3.0878","1.5752","null","null","null","83.5200","2238","6.1510",529655,660271,455117,527043,435079,446359,592743,457708,545361,594777,"54.3548","null","null","null","null","null","null","null",12,"4","Slider",0,1,1,0,1,0,1,0,"Standard","Strategic"
"SL","2018-04-17","83.5","-2.3834","5.7963","Shohei Ohtani",543877,660271,"null","foul",,,,,"5","null","R","R","R","LAA","BOS","S","null","null",1,1,2018,"0.9846","0.6148","0.1731","2.6389","null","null","598265.00",1,2,"Top","null","null",,,455117,,"180418_023843","3.9508","-121.5081","-2.0145","8.8502","24.0698","-25.9942","3.2436","1.3668","null","null","null","null","null","6.0254",529655,660271,455117,527043,435079,446359,592743,457708,545361,594777,"54.4801","null","null","null","null","null","null","null",12,"3","Slider",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2018-04-17","95.1","-2.1259","5.8808","Shohei Ohtani",543877,660271,"null","foul",,,,,"2","null","R","R","R","LAA","BOS","S","null","null",1,0,2018,"-0.6754","1.2506","0.1757","2.7948","null","null","598265.00",1,2,"Top","null","null",,,455117,,"180418_023808","7.7482","-138.4429","-5.4908","-10.6088","28.1350","-14.4823","3.1064","1.4055","null","null","null","97.2430","2057","7.2850",529655,660271,455117,527043,435079,446359,592743,457708,545361,594777,"53.2196","null","null","null","null","null","null","null",12,"2","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
